movieId,avg_rating,rating_count,(no genres listed),Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,year
93805,3.75,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
93819,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2011
93831,2.625,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
93838,4.333333333333333,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
93840,4.0227272727272725,22,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2012
93855,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
93980,1.25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
93982,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2012
93988,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2004
94011,1.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011
94015,3.0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
94018,2.3333333333333335,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2012
94070,3.875,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
94122,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
94130,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
94150,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
94160,3.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2010
94262,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1959
94266,2.5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
94323,2.5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
94325,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
94405,3.5,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
94478,2.5,6,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012
94494,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011
94503,3.6666666666666665,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
94661,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009
94677,3.5588235294117645,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
94735,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2005
94777,3.2777777777777777,18,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2012
94780,2.8333333333333335,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
94799,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2011
94810,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2011
94833,3.3333333333333335,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
94864,3.2962962962962963,27,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2012
94867,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2012
94896,3.5,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
94919,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2010
94931,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011
94953,3.0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
94959,3.7758620689655173,29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
94985,3.8333333333333335,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
95004,4.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007
95067,2.8333333333333335,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
95088,3.75,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
95105,3.388888888888889,9,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2012
95135,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
95145,3.5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986
95147,3.25,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987
95149,5.0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2009
95163,3.5,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1988
95165,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1990
95167,3.466666666666667,30,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
95170,4.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1997
95175,5.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2008
95182,3.0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1990
95193,2.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998
95199,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
95201,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
95207,2.75,6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2012
95218,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
95307,2.75,4,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2012
95309,4.166666666666667,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
95311,5.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2008
95313,4.5,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
95377,3.8333333333333335,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2005
95441,3.2857142857142856,21,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2012
95449,2.7,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
95473,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
95475,4.0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1991
95497,3.75,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992
95499,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
95508,3.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
95510,3.25,30,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2012
95519,4.0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993
95543,2.9166666666666665,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
95558,3.357142857142857,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012
95583,2.75,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
95624,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009
95633,4.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2009
95654,4.166666666666667,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
95690,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2011
95717,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
95720,3.0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
95738,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1995
95744,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
95761,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2011
95771,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
95780,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994
95796,0.5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2008
95839,3.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1999
95843,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1964
95858,3.9,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000
95873,3.5,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2012
95875,3.1875,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
95939,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
95949,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
95965,4.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990
96004,3.25,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993
96007,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997
96020,3.6666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
96079,3.81,50,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2012
96084,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1963
96110,3.4444444444444446,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
96114,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
96121,1.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
96150,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
96281,3.5,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
96283,3.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
96373,4.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
96411,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
96417,3.2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
96430,5.0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2012
96432,3.625,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
96448,2.1666666666666665,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012
96471,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1993
96488,4.25,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
96518,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2003
96520,2.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1995
96530,2.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2011
96563,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
96567,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
96588,3.625,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2012
96606,3.8333333333333335,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
96608,5.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1995
96610,3.640625,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
96616,2.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
96655,3.0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2012
96691,3.75,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2012
96726,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
96728,3.9166666666666665,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
96737,3.7142857142857144,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
96811,3.9166666666666665,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
96815,2.75,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012
96821,3.825,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
96829,4.3,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
96832,5.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,2012
96861,3.2857142857142856,7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
96917,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012
96935,5.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2002
96945,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011
96964,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2012
96975,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
97024,0.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
97168,3.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
97172,2.5,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012
97188,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012
97194,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1998
97225,3.409090909090909,11,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97230,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
97285,3.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1960
97304,3.982142857142857,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
97306,3.466666666666667,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97328,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97470,1.25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2011
97643,3.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2012
97665,2.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97701,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2012
97742,1.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2012
97752,3.736842105263158,19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2012
97757,4.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2004
97785,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2012
97836,2.5714285714285716,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97858,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97860,3.125,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
97866,4.75,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
97870,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97904,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97913,3.75,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97921,3.716666666666667,30,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97923,3.5,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97936,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
97938,3.629032258064516,31,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2012
97950,2.5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
97988,2.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2012
98061,3.5,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2011
98083,4.0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
98122,3.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
98124,3.9285714285714284,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2012
98154,4.5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2012
98160,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
98175,1.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2012
98203,1.875,4,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2012
98230,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011
98239,2.25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2012
98243,3.7916666666666665,12,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2012
98279,4.0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
98296,1.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
98361,4.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2012
98491,4.375,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
98499,3.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1979
98503,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1980
98585,3.5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
98604,4.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2011
98607,4.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2009
98623,3.0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1983
98633,3.5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1985
98697,2.5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972
98799,2.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
98809,3.8125,40,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2012
98836,2.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
98908,1.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2010
98961,4.107142857142857,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
99005,1.5,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
99007,3.5,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013
99030,4.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
99087,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2012
99106,2.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
99112,3.4166666666666665,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
99114,3.943661971830986,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2012
99117,3.125,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
99122,3.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990
99130,3.5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1995
99145,3.6666666666666665,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
99149,3.5,7,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,2012
99191,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1997
99415,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
99437,4.0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2012
99532,2.25,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2000
99574,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
99636,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
99638,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009
99721,1.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2013
99728,3.3333333333333335,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2013
99750,3.5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
99764,4.25,2,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2012
99813,3.875,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
99846,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
99853,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2011
99910,3.25,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013
99917,3.1666666666666665,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2013
99992,3.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2012
100044,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
100068,3.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
100083,3.5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
100106,3.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
100159,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
100163,2.9,5,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2013
100194,4.5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
100226,1.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
100277,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2012
100302,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2012
100304,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2012
100306,3.5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1983
100326,2.5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
100383,3.9166666666666665,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2013
100390,2.875,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
100397,3.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2012
100487,2.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2013
100498,2.0833333333333335,6,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2013
100507,3.625,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
100527,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2013
100553,4.5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2011
100556,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2012
100579,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2012
100611,4.0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013
100714,3.5,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2013
100737,3.5,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2013
100810,3.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2013
100843,3.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
100882,4.75,2,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,2013
100906,5.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1990
101025,2.2,5,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2013
101070,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2012
